seqid,source,type,start,stop,score,strand,phase,name,length,overlap_id,overlap_ortho_id,overlap_name,overlap_strand,left_hand_id,left_hand_ortho,left_hand_name,left_hand_dist,left_hand_strand,right_hand_id,right_hand_ortho,right_hand_name,right_hand_dist,right_hand_strand,num_replicates,replicates
PfDd2_05,annotation,intersect_peaks,883809,884113,.,.,.,ipeak_923,305,PfDd2_050026400,PF3D7_0521500,.,+,PfDd2_050026300,PF3D7_0521400,.,1193,-,PfDd2_050026500,PF3D7_0521600,.,-999,-,1,R2
PfDd2_05,annotation,intersect_peaks,877106,877676,.,.,.,ipeak_922,571,PfDd2_050026200,.,.,-,PfDd2_050026100,PF3D7_0521200,.,2136,+,PfDd2_050026300,PF3D7_0521400,.,-3252,-,1,R2
PfDd2_05,annotation,intersect_peaks,862865,863353,.,.,.,ipeak_921,489,PfDd2_050025800,PF3D7_0520900,SAHH,+,PfDd2_050025700,PF3D7_0520800,.,1788,-,PfDd2_050025900,PF3D7_0521000,.,-1062,-,1,R2
PfDd2_05,annotation,intersect_peaks,857537,858866,.,.,.,ipeak_920,1330,PfDd2_050025700,PF3D7_0520800,.,-,PfDd2_050025600,PF3D7_0520700,.,3738,-,PfDd2_050025800,PF3D7_0520900,SAHH,-3228,+,1,R2
PfDd2_08,annotation,intersect_peaks,160636,160966,.,.,.,ipeak_1631,331,.,.,.,,PfDd2_080007500,PF3D7_0802100,ApiAP2,3613,-,PfDd2_080007600,PF3D7_0802200,1-CysPxn,-1751,+,1,R1
PfDd2_08,annotation,intersect_peaks,121640,121973,.,.,.,ipeak_1617,334,.,.,.,,PfDd2_080007200,PF3D7_0801800,.,2413,-,PfDd2_080007300,PF3D7_0801900,.,-4101,+,4,R1-R2-R3-R4
PfDd2_08,annotation,intersect_peaks,166755,167252,.,.,.,ipeak_1633,498,PfDd2_080007700,PF3D7_0802300,PWP2,-,PfDd2_080007600,PF3D7_0802200,1-CysPxn,3376,+,PfDd2_080007800,PF3D7_0802400,.,-1903,+,1,R2
PfDd2_08,annotation,intersect_peaks,161199,161487,.,.,.,ipeak_1632,289,.,.,.,,PfDd2_080007500,PF3D7_0802100,ApiAP2,4176,-,PfDd2_080007600,PF3D7_0802200,1-CysPxn,-1230,+,1,R1
PfDd2_08,annotation,intersect_peaks,177228,177505,.,.,.,ipeak_1635,278,.,.,.,,PfDd2_080007900,PF3D7_0802500,.,1042,-,PfDd2_080008100,PF3D7_0802700,.,-8244,+,1,R1
PfDd2_08,annotation,intersect_peaks,175254,175579,.,.,.,ipeak_1634,326,PfDd2_080007900,PF3D7_0802500,.,-,PfDd2_080007800,PF3D7_0802400,.,3556,+,PfDd2_080008100,PF3D7_0802700,.,-10170,+,1,R2
PfDd2_05,annotation,intersect_peaks,999823,1000245,.,.,.,ipeak_929,423,.,.,.,,PfDd2_050028800,PF3D7_0523900,.,312,-,PfDd2_050028900,PF3D7_0524000,KASbeta,-3419,+,1,R1
PfDd2_05,annotation,intersect_peaks,918304,918629,.,.,.,ipeak_928,326,PfDd2_050027300,PF3D7_0522400,.,+,PfDd2_050027200,PF3D7_0522300,.,8602,-,PfDd2_050027400,PF3D7_0522500,RPL17,-23482,+,1,R5
PfDd2_03,annotation,intersect_peaks,825359,826026,.,.,.,ipeak_457,668,PfDd2_030025400,PF3D7_0320300,CCT5,+,PfDd2_030025300,PF3D7_0320200,.,2155,+,PfDd2_030025500,PF3D7_0320400,Cap380,-1115,-,1,R2
PfDd2_03,annotation,intersect_peaks,824798,825189,.,.,.,ipeak_456,392,PfDd2_030025400,PF3D7_0320300,CCT5,+,PfDd2_030025300,PF3D7_0320200,.,1594,+,PfDd2_030025500,PF3D7_0320400,Cap380,-1952,-,1,R2
PfDd2_03,annotation,intersect_peaks,822301,823057,.,.,.,ipeak_455,757,PfDd2_030025300,PF3D7_0320200,.,+,PfDd2_030025200,PF3D7_0320100,SEC22,1595,+,PfDd2_030025400,PF3D7_0320300,CCT5,-1560,+,1,R2
PfDd2_03,annotation,intersect_peaks,806743,807074,.,.,.,ipeak_454,332,PfDd2_030024800,PF3D7_0319700,ABCI3,+,PfDd2_030024700,PF3D7_0319600,.,8924,+,PfDd2_030024900,PF3D7_0319800,.,-3058,-,1,R2
PfDd2_03,annotation,intersect_peaks,802424,802850,.,.,.,ipeak_453,427,PfDd2_030024800,PF3D7_0319700,ABCI3,+,PfDd2_030024700,PF3D7_0319600,.,4605,+,PfDd2_030024900,PF3D7_0319800,.,-7282,-,1,R2
PfDd2_03,annotation,intersect_peaks,786589,786903,.,.,.,ipeak_452,315,PfDd2_030024400,PF3D7_0319300,.,+,PfDd2_030024300,PF3D7_0319200,.,958,-,PfDd2_030024500,PF3D7_0319400,.,-2451,+,1,R2
PfDd2_03,annotation,intersect_peaks,779697,780078,.,.,.,ipeak_451,382,PfDd2_030024100,PF3D7_0319000,ATPase7,+,PfDd2_030024000,PF3D7_0318900,.,6896,-,PfDd2_030024200,PF3D7_0319100,RBX1,-1516,-,1,R2
PfDd2_03,annotation,intersect_peaks,779099,779415,.,.,.,ipeak_450,317,PfDd2_030024100,PF3D7_0319000,ATPase7,+,PfDd2_030024000,PF3D7_0318900,.,6298,-,PfDd2_030024200,PF3D7_0319100,RBX1,-2179,-,1,R2
PfDd2_13,annotation,intersect_peaks,2515352,2515707,.,.,.,ipeak_3978,356,PfDd2_130068200,PF3D7_1362400,Pcalp,+,PfDd2_130068100,PF3D7_1362300,.,7083,+,PfDd2_130068300,PF3D7_1362500,.,-2162,+,1,R5
PfDd2_10,annotation,intersect_peaks,1104532,1104813,.,.,.,ipeak_2458,282,PfDd2_100032300,PF3D7_1027000,.,-,PfDd2_100032200,PF3D7_1026900,.,2016,+,PfDd2_100032400,PF3D7_1027100,MPP10,-5452,-,1,R2
PfDd2_14,annotation,intersect_peaks,178285,178567,.,.,.,ipeak_4064,283,PfDd2_140010300,PF3D7_1405700,.,-,PfDd2_140010200,PF3D7_1405600,RNR,2555,-,PfDd2_140010400,PF3D7_1405800,BOP1,-3231,-,1,R2
PfDd2_11,annotation,intersect_peaks,1865095,1865480,.,.,.,ipeak_2959,386,PfDd2_110051600,PF3D7_1149000,Pf332,+,PfDd2_110051500,PF3D7_1148900,.,6159,+,PfDd2_110051700,PF3D7_1149100,.,-19217,+,1,R2
PfDd2_11,annotation,intersect_peaks,1863160,1863882,.,.,.,ipeak_2958,723,PfDd2_110051600,PF3D7_1149000,Pf332,+,PfDd2_110051500,PF3D7_1148900,.,4224,+,PfDd2_110051700,PF3D7_1149100,.,-20815,+,1,R2
PfDd2_03,annotation,intersect_peaks,833081,833689,.,.,.,ipeak_459,609,PfDd2_030025500,PF3D7_0320400,Cap380,-,PfDd2_030025400,PF3D7_0320300,CCT5,6857,+,PfDd2_030025600,PF3D7_0320500,Nico,-6018,+,1,R2
PfDd2_03,annotation,intersect_peaks,830856,831135,.,.,.,ipeak_458,280,PfDd2_030025500,PF3D7_0320400,Cap380,-,PfDd2_030025400,PF3D7_0320300,CCT5,4632,+,PfDd2_030025600,PF3D7_0320500,Nico,-8572,+,1,R2
PfDd2_14,annotation,intersect_peaks,2223485,2223790,.,.,.,ipeak_4481,306,PfDd2_140059200,PF3D7_1454800,.,+,PfDd2_140059100,PF3D7_1454700,.,1083,+,PfDd2_140059300,PF3D7_1454900,.,-879,-,1,R2
PfDd2_13,annotation,intersect_peaks,2615509,2615889,.,.,.,ipeak_3995,381,PfDd2_130070400,PF3D7_1364600,.,+,PfDd2_130070300,PF3D7_1364500,RRP45,2170,+,PfDd2_130070500,PF3D7_1364800,RPB5,-3102,-,1,R2
PfDd2_13,annotation,intersect_peaks,2574449,2574818,.,.,.,ipeak_3983,370,.,.,.,,PfDd2_130069600,PF3D7_1363800,GEX1,125,+,PfDd2_130069700,.,.,-2133,+,1,R1
PfDd2_14,annotation,intersect_peaks,2104313,2105299,.,.,.,ipeak_4469,987,PfDd2_140056200,PF3D7_1451800,.,+,PfDd2_140056100,PF3D7_1451700,CNB,4447,-,PfDd2_140056300,PF3D7_1451900,TSR1,-2463,-,1,R2
PfDd2_08,annotation,intersect_peaks,121597,121639,.,.,.,ipeak_1616,43,.,.,.,,PfDd2_080007200,PF3D7_0801800,.,2370,-,PfDd2_080007300,PF3D7_0801900,.,-4435,+,3,R1-R2-R4
PfDd2_14,annotation,intersect_peaks,2088521,2088827,.,.,.,ipeak_4467,307,PfDd2_140055800,PF3D7_1451400,Sir2B,+,PfDd2_140055700,PF3D7_1451300,NSE2,1873,+,PfDd2_140055900,PF3D7_1451500,.,-4315,-,1,R2
PfDd2_14,annotation,intersect_peaks,2082491,2083978,.,.,.,ipeak_4466,1488,.,.,.,,PfDd2_140055600,PF3D7_1451200,.,3164,-,PfDd2_140055700,PF3D7_1451300,NSE2,-582,+,1,R1
PfDd2_14,annotation,intersect_peaks,2081826,2082390,.,.,.,ipeak_4465,565,.,.,.,,PfDd2_140055600,PF3D7_1451200,.,2499,-,PfDd2_140055700,PF3D7_1451300,NSE2,-2170,+,1,R1
PfDd2_13,annotation,intersect_peaks,2568185,2569062,.,.,.,ipeak_3982,878,PfDd2_130069500,PF3D7_1363700,.,+,PfDd2_130069400,PF3D7_1363600,.,1458,-,PfDd2_130069600,PF3D7_1363800,GEX1,-1759,+,1,R2
PfDd2_14,annotation,intersect_peaks,2065072,2065711,.,.,.,ipeak_4463,640,PfDd2_140055400,PF3D7_1451000,.,-,PfDd2_140055300,PF3D7_1450900,.,808,+,PfDd2_140055500,PF3D7_1451100,eEF2,-4768,+,1,R2
PfDd2_14,annotation,intersect_peaks,2063511,2063861,.,.,.,ipeak_4462,351,PfDd2_140055300,PF3D7_1450900,.,+,PfDd2_140055200,PF3D7_1450800,.,1676,-,PfDd2_140055400,PF3D7_1451000,.,-853,-,1,R2
PfDd2_14,annotation,intersect_peaks,2059405,2059801,.,.,.,ipeak_4461,397,PfDd2_140055100,.,.,+,PfDd2_140055000,PF3D7_1450600,.,2485,-,PfDd2_140055200,PF3D7_1450800,.,-685,-,1,R2
PfDd2_14,annotation,intersect_peaks,2051324,2051604,.,.,.,ipeak_4460,281,PfDd2_140054900,PF3D7_1450500,.,-,PfDd2_140054800,PF3D7_1450400,.,6035,-,PfDd2_140055000,PF3D7_1450600,.,-3553,-,1,R2
PfDd2_14,annotation,intersect_peaks,1127305,1127635,.,.,.,ipeak_4269,331,PfDd2_140033600,PF3D7_1429200,ApiAP2,-,PfDd2_140033500,PF3D7_1429100,.,3930,+,PfDd2_140033700,PF3D7_1429300,.,-2416,-,1,R2
PfDd2_14,annotation,intersect_peaks,1124210,1124482,.,.,.,ipeak_4268,273,PfDd2_140033600,PF3D7_1429200,ApiAP2,-,PfDd2_140033500,PF3D7_1429100,.,835,+,PfDd2_140033700,PF3D7_1429300,.,-5569,-,1,R2
PfDd2_13,annotation,intersect_peaks,994018,994031,.,.,.,ipeak_3647,14,.,.,.,,PfDd2_130029500,PF3D7_1323600,.,1196,+,PfDd2_130029600,PF3D7_1323700,GAPM1,-1167,+,2,R1-R2
PfDd2_14,annotation,intersect_peaks,1086616,1086947,.,.,.,ipeak_4261,332,.,.,.,,PfDd2_140032700,.,.,542,-,PfDd2_140032800,.,.,-715,-,1,R1
PfDd2_14,annotation,intersect_peaks,1063133,1063460,.,.,.,ipeak_4260,328,PfDd2_140032000,.,.,+,PfDd2_140031900,.,.,3795,-,PfDd2_140032100,.,.,-1778,+,1,R2
PfDd2_13,annotation,intersect_peaks,861262,861664,.,.,.,ipeak_3621,403,.,.,.,,PfDd2_130026500,PF3D7_1320600,RAB11a,445,+,PfDd2_130026700,PF3D7_1320800,.,-5694,+,1,R1
PfDd2_11,annotation,intersect_peaks,1706742,1707060,.,.,.,ipeak_2922,319,PfDd2_110048100,PF3D7_1145200,.,-,PfDd2_110048000,PF3D7_1145100,SEC21,6948,-,PfDd2_110048200,PF3D7_1145300,CRIPT,-4786,-,1,R2
PfDd2_14,annotation,intersect_peaks,1118536,1118852,.,.,.,ipeak_4265,317,PfDd2_140033300,.,.,-,PfDd2_140033200,PF3D7_1428800,.,4583,+,PfDd2_140033400,PF3D7_1429000,.,-1307,-,1,R2
PfDd2_10,annotation,intersect_peaks,1084142,1084559,.,.,.,ipeak_2456,418,PfDd2_100031700,PF3D7_1026300,.,+,PfDd2_100031600,PF3D7_1026200,.,2723,-,PfDd2_100031800,PF3D7_1026400,CDC20,-1409,-,1,R2
PfDd2_14,annotation,intersect_peaks,1122630,1123301,.,.,.,ipeak_4267,672,PfDd2_140033500,PF3D7_1429100,.,+,PfDd2_140033400,PF3D7_1429000,.,1758,-,PfDd2_140033600,PF3D7_1429200,ApiAP2,-773,-,1,R2
PfDd2_14,annotation,intersect_peaks,1120318,1120600,.,.,.,ipeak_4266,283,PfDd2_140033400,PF3D7_1429000,.,-,PfDd2_140033300,.,.,1531,-,PfDd2_140033500,PF3D7_1429100,.,-1138,+,1,R2
PfDd2_07,annotation,intersect_peaks,1179977,1180282,.,.,.,ipeak_1554,306,PfDd2_070031800,PF3D7_0728600,.,+,PfDd2_070031700,PF3D7_0728500,.,4592,-,PfDd2_070031900,PF3D7_0728700,.,-3903,-,1,R2
PfDd2_07,annotation,intersect_peaks,1180377,1180689,.,.,.,ipeak_1555,313,PfDd2_070031800,PF3D7_0728600,.,+,PfDd2_070031700,PF3D7_0728500,.,4992,-,PfDd2_070031900,PF3D7_0728700,.,-3496,-,1,R2
PfDd2_04,annotation,intersect_peaks,713663,714224,.,.,.,ipeak_639,562,PfDd2_040022600,PF3D7_0417400,.,+,PfDd2_040022500,PF3D7_0417300,.,11033,-,PfDd2_040022700,PF3D7_0417500,.,-11853,-,1,R2
PfDd2_04,annotation,intersect_peaks,710261,710544,.,.,.,ipeak_638,284,PfDd2_040022600,PF3D7_0417400,.,+,PfDd2_040022500,PF3D7_0417300,.,7631,-,PfDd2_040022700,PF3D7_0417500,.,-15533,-,1,R2
PfDd2_07,annotation,intersect_peaks,1159360,1159684,.,.,.,ipeak_1550,325,.,.,.,,PfDd2_070031200,PF3D7_0728000,.,8962,-,PfDd2_070031400,PF3D7_0728200,ALP3,-10087,+,1,R5
PfDd2_07,annotation,intersect_peaks,1160164,1160518,.,.,.,ipeak_1551,355,.,.,.,,PfDd2_070031200,PF3D7_0728000,.,9766,-,PfDd2_070031400,PF3D7_0728200,ALP3,-9253,+,1,R2
PfDd2_07,annotation,intersect_peaks,1161014,1161264,.,.,.,ipeak_1552,251,.,.,.,,PfDd2_070031200,PF3D7_0728000,.,10616,-,PfDd2_070031400,PF3D7_0728200,ALP3,-8507,+,1,R5
PfDd2_07,annotation,intersect_peaks,1175131,1175394,.,.,.,ipeak_1553,264,PfDd2_070031700,PF3D7_0728500,.,-,PfDd2_070031600,PF3D7_0728400,.,1172,+,PfDd2_070031800,PF3D7_0728600,.,-1225,+,1,R1
PfDd2_04,annotation,intersect_peaks,685994,686103,.,.,.,ipeak_633,110,PfDd2_040022100,PF3D7_0416900,.,-,PfDd2_040022000,PF3D7_0416800,SAR1,5963,+,PfDd2_040022200,PF3D7_0417000,.,-4994,+,1,R2
PfDd2_04,annotation,intersect_peaks,685642,685993,.,.,.,ipeak_632,352,PfDd2_040022100,PF3D7_0416900,.,-,PfDd2_040022000,PF3D7_0416800,SAR1,5611,+,PfDd2_040022200,PF3D7_0417000,.,-5104,+,2,R1-R2
PfDd2_04,annotation,intersect_peaks,685634,685641,.,.,.,ipeak_631,8,PfDd2_040022100,PF3D7_0416900,.,-,PfDd2_040022000,PF3D7_0416800,SAR1,5603,+,PfDd2_040022200,PF3D7_0417000,.,-5456,+,1,R2
PfDd2_04,annotation,intersect_peaks,677404,678222,.,.,.,ipeak_630,819,.,.,.,,PfDd2_040021900,PF3D7_0416700,.,615,-,PfDd2_040022000,PF3D7_0416800,SAR1,-521,+,1,R1
PfDd2_04,annotation,intersect_peaks,709189,709453,.,.,.,ipeak_637,265,PfDd2_040022600,PF3D7_0417400,.,+,PfDd2_040022500,PF3D7_0417300,.,6559,-,PfDd2_040022700,PF3D7_0417500,.,-16624,-,1,R2
PfDd2_04,annotation,intersect_peaks,706474,707113,.,.,.,ipeak_636,640,PfDd2_040022600,PF3D7_0417400,.,+,PfDd2_040022500,PF3D7_0417300,.,3844,-,PfDd2_040022700,PF3D7_0417500,.,-18964,-,1,R2
PfDd2_04,annotation,intersect_peaks,698190,698723,.,.,.,ipeak_635,534,PfDd2_040022400,PF3D7_0417200,DHFR-TS,+,PfDd2_040022300,PF3D7_0417100,PUF2,3556,-,PfDd2_040022500,PF3D7_0417300,.,-1132,-,1,R2
PfDd2_04,annotation,intersect_peaks,686274,686562,.,.,.,ipeak_634,289,PfDd2_040022100,PF3D7_0416900,.,-,PfDd2_040022000,PF3D7_0416800,SAR1,6243,+,PfDd2_040022200,PF3D7_0417000,.,-4535,+,1,R2
PfDd2_13,annotation,intersect_peaks,1603517,1603779,.,.,.,ipeak_3776,263,PfDd2_130045500,PF3D7_1339700,.,-,PfDd2_130045400,PF3D7_1339600,.,1441,+,PfDd2_130045600,PF3D7_1339800,.,-5364,-,1,R2
PfDd2_13,annotation,intersect_peaks,1604203,1604508,.,.,.,ipeak_3777,306,PfDd2_130045500,PF3D7_1339700,.,-,PfDd2_130045400,PF3D7_1339600,.,2127,+,PfDd2_130045600,PF3D7_1339800,.,-4635,-,1,R2
PfDd2_13,annotation,intersect_peaks,1588917,1588937,.,.,.,ipeak_3774,21,.,.,.,,PfDd2_130045000,.,.,139,-,PfDd2_130045100,PF3D7_1339300,.,-6070,+,1,R4
PfDd2_13,annotation,intersect_peaks,1595430,1595747,.,.,.,ipeak_3775,318,PfDd2_130045100,PF3D7_1339300,.,+,PfDd2_130045000,.,.,6652,-,PfDd2_130045200,PF3D7_1339400,.,-1824,-,1,R2
PfDd2_13,annotation,intersect_peaks,1588582,1588610,.,.,.,ipeak_3772,29,.,.,.,,PfDd2_130044900,.,.,1348,+,PfDd2_130045000,.,.,-97,-,1,R1
PfDd2_13,annotation,intersect_peaks,1588611,1588916,.,.,.,ipeak_3773,306,PfDd2_130045000,.,.,-,PfDd2_130044900,.,.,1377,+,PfDd2_130045100,PF3D7_1339300,.,-6091,+,2,R1-R4
PfDd2_13,annotation,intersect_peaks,1580979,1581725,.,.,.,ipeak_3770,747,PfDd2_130044700,PF3D7_1338900,.,-,PfDd2_130044600,PF3D7_1338800,.,1555,-,PfDd2_130044800,PF3D7_1339000,.,-2708,-,1,R2
PfDd2_13,annotation,intersect_peaks,1587003,1587345,.,.,.,ipeak_3771,343,PfDd2_130044900,.,.,+,PfDd2_130044800,PF3D7_1339000,.,1476,-,PfDd2_130045000,.,.,-1362,-,1,R1
PfDd2_11,annotation,intersect_peaks,240473,240890,.,.,.,ipeak_2634,418,PfDd2_110011100,PF3D7_1107800,ApiAP2,-,PfDd2_110011000,PF3D7_1107700,PES,1795,+,PfDd2_110011200,PF3D7_1107900,.,-12870,-,1,R2
PfDd2_11,annotation,intersect_peaks,1709588,1709837,.,.,.,ipeak_2923,250,.,.,.,,PfDd2_110048100,PF3D7_1145200,.,1076,-,PfDd2_110048200,PF3D7_1145300,CRIPT,-2009,-,1,R5
PfDd2_13,annotation,intersect_peaks,1605033,1605317,.,.,.,ipeak_3778,285,PfDd2_130045500,PF3D7_1339700,.,-,PfDd2_130045400,PF3D7_1339600,.,2957,+,PfDd2_130045600,PF3D7_1339800,.,-3826,-,1,R2
PfDd2_13,annotation,intersect_peaks,1608248,1608597,.,.,.,ipeak_3779,350,.,.,.,,PfDd2_130045500,PF3D7_1339700,.,176,-,PfDd2_130045600,PF3D7_1339800,.,-546,-,1,R1
PfDd2_02,annotation,intersect_peaks,182285,182599,.,.,.,ipeak_145,315,PfDd2_020010000,PF3D7_0207200,IscA1,-,PfDd2_020009900,PF3D7_0207100,.,912,+,PfDd2_020010100,PF3D7_0207300,SERA8,-1597,-,1,R1
PfDd2_02,annotation,intersect_peaks,173713,174087,.,.,.,ipeak_144,375,.,.,.,,PfDd2_020009800,PF3D7_0207000,MSP4,1162,-,PfDd2_020009900,PF3D7_0207100,.,-1898,+,1,R1
PfDd2_02,annotation,intersect_peaks,186465,186758,.,.,.,ipeak_147,294,PfDd2_020010100,PF3D7_0207300,SERA8,-,PfDd2_020010000,PF3D7_0207200,IscA1,3778,-,PfDd2_020010200,PF3D7_0207400,.,-1569,-,1,R5
PfDd2_02,annotation,intersect_peaks,185195,185479,.,.,.,ipeak_146,285,PfDd2_020010100,PF3D7_0207300,SERA8,-,PfDd2_020010000,PF3D7_0207200,IscA1,2508,-,PfDd2_020010200,PF3D7_0207400,.,-2848,-,1,R2
PfDd2_02,annotation,intersect_peaks,173263,173562,.,.,.,ipeak_141,300,.,.,.,,PfDd2_020009800,PF3D7_0207000,MSP4,712,-,PfDd2_020009900,PF3D7_0207100,.,-2423,+,4,R1-R2-R3-R4
PfDd2_02,annotation,intersect_peaks,173095,173262,.,.,.,ipeak_140,168,.,.,.,,PfDd2_020009800,PF3D7_0207000,MSP4,544,-,PfDd2_020009900,PF3D7_0207100,.,-2723,+,3,R1-R3-R4
PfDd2_02,annotation,intersect_peaks,173621,173712,.,.,.,ipeak_143,92,.,.,.,,PfDd2_020009800,PF3D7_0207000,MSP4,1070,-,PfDd2_020009900,PF3D7_0207100,.,-2273,+,2,R1-R4
PfDd2_02,annotation,intersect_peaks,173563,173620,.,.,.,ipeak_142,58,.,.,.,,PfDd2_020009800,PF3D7_0207000,MSP4,1012,-,PfDd2_020009900,PF3D7_0207100,.,-2365,+,3,R1-R2-R4
PfDd2_11,annotation,intersect_peaks,774715,775190,.,.,.,ipeak_2739,476,PfDd2_110025600,PF3D7_1122600,.,+,PfDd2_110025500,PF3D7_1122500,.,6529,+,PfDd2_110025700,PF3D7_1122700,.,-2158,-,1,R2
PfDd2_11,annotation,intersect_peaks,774174,774429,.,.,.,ipeak_2738,256,PfDd2_110025600,PF3D7_1122600,.,+,PfDd2_110025500,PF3D7_1122500,.,5988,+,PfDd2_110025700,PF3D7_1122700,.,-2919,-,1,R5
PfDd2_02,annotation,intersect_peaks,190981,191337,.,.,.,ipeak_149,357,PfDd2_020010200,PF3D7_0207400,.,-,PfDd2_020010100,PF3D7_0207300,SERA8,4256,-,PfDd2_020010300,PF3D7_0207500,SERA6,-1596,-,1,R2
PfDd2_02,annotation,intersect_peaks,188378,188635,.,.,.,ipeak_148,258,PfDd2_020010200,PF3D7_0207400,.,-,PfDd2_020010100,PF3D7_0207300,SERA8,1653,-,PfDd2_020010300,PF3D7_0207500,SERA6,-4298,-,1,R2
PfDd2_09,annotation,intersect_peaks,996267,996585,.,.,.,ipeak_2049,319,PfDd2_090029600,PF3D7_0924600,.,+,PfDd2_090029400,PF3D7_0924400,.,9676,+,PfDd2_090029700,PF3D7_0924700,SF3A3,-3811,+,1,R2
PfDd2_09,annotation,intersect_peaks,981589,981850,.,.,.,ipeak_2048,262,.,.,.,,PfDd2_090029300,PF3D7_0924300,TPK,1685,-,PfDd2_090029400,PF3D7_0924400,.,-970,+,1,R1
PfDd2_13,annotation,intersect_peaks,1264628,1265326,.,.,.,ipeak_3701,699,PfDd2_130035400,PF3D7_1329500,.,+,PfDd2_130035300,PF3D7_1329400,.,6514,+,PfDd2_130035500,PF3D7_1329600,.,-5728,-,1,R2
PfDd2_07,annotation,intersect_peaks,631307,631338,.,.,.,ipeak_1437,32,.,.,.,,PfDd2_070018200,PF3D7_0714600,.,931,+,PfDd2_070018300,.,.,-97,+,3,R1-R2-R3
PfDd2_07,annotation,intersect_peaks,631277,631306,.,.,.,ipeak_1436,30,.,.,.,,PfDd2_070018200,PF3D7_0714600,.,901,+,PfDd2_070018300,.,.,-129,+,2,R1-R3
PfDd2_12,annotation,intersect_peaks,1922254,1922283,.,.,.,ipeak_3412,30,.,.,.,,PfDd2_120051300,PF3D7_1246100,ALAS,2399,+,PfDd2_120051400,PF3D7_1246200,ACT1,-570,+,2,R1-R3
PfDd2_14,annotation,intersect_peaks,1682526,1683015,.,.,.,ipeak_4397,490,PfDd2_140046200,PF3D7_1441800,.,-,PfDd2_140046100,PF3D7_1441700,.,572,+,PfDd2_140046300,PF3D7_1441900,TFB5,-1477,+,1,R2
PfDd2_13,annotation,intersect_peaks,775963,776439,.,.,.,ipeak_3608,477,PfDd2_130024300,PF3D7_1318400,.,-,PfDd2_130024200,PF3D7_1318300,.,4198,+,PfDd2_130024400,PF3D7_1318500,.,-2071,+,1,R2
PfDd2_13,annotation,intersect_peaks,781747,782029,.,.,.,ipeak_3609,283,PfDd2_130024500,PF3D7_1318600,.,+,PfDd2_130024400,PF3D7_1318500,.,1586,+,PfDd2_130024600,PF3D7_1318700,.,-1020,-,1,R2
PfDd2_11,annotation,intersect_peaks,133026,133741,.,.,.,ipeak_2609,716,.,.,.,,PfDd2_110008200,PF3D7_1105000,H4,476,-,PfDd2_110008300,PF3D7_1105100,H2B,-2736,+,4,R1-R2-R3-R4
PfDd2_11,annotation,intersect_peaks,132899,133025,.,.,.,ipeak_2608,127,.,.,.,,PfDd2_110008200,PF3D7_1105000,H4,349,-,PfDd2_110008300,PF3D7_1105100,H2B,-3452,+,3,R1-R2-R3
PfDd2_04,annotation,intersect_peaks,1009027,1009425,.,.,.,ipeak_709,399,.,.,.,,PfDd2_040028700,.,.,325,-,PfDd2_040028800,PF3D7_0423800,CyRPA,-3642,+,2,R1-R2
PfDd2_04,annotation,intersect_peaks,1008713,1009026,.,.,.,ipeak_708,314,.,.,.,,PfDd2_040028700,.,.,11,-,PfDd2_040028800,PF3D7_0423800,CyRPA,-4041,+,1,R1
PfDd2_04,annotation,intersect_peaks,1008418,1008712,.,.,.,ipeak_707,295,PfDd2_040028700,.,.,-,PfDd2_040028600,PF3D7_0423600,.,4924,-,PfDd2_040028800,PF3D7_0423800,CyRPA,-4355,+,2,R1-R2
PfDd2_04,annotation,intersect_peaks,1008411,1008417,.,.,.,ipeak_706,7,PfDd2_040028700,.,.,-,PfDd2_040028600,PF3D7_0423600,.,4917,-,PfDd2_040028800,PF3D7_0423800,CyRPA,-4650,+,1,R2
PfDd2_04,annotation,intersect_peaks,1001614,1001928,.,.,.,ipeak_705,315,PfDd2_040028600,PF3D7_0423600,.,-,PfDd2_040028500,PF3D7_0423500,GAPM2,4079,+,PfDd2_040028700,.,.,-6364,-,1,R2
PfDd2_04,annotation,intersect_peaks,994738,995249,.,.,.,ipeak_704,512,.,.,.,,PfDd2_040028400,PF3D7_0423400,AARP,1406,+,PfDd2_040028500,PF3D7_0423500,GAPM2,-734,+,1,R1
PfDd2_04,annotation,intersect_peaks,994710,994737,.,.,.,ipeak_703,28,.,.,.,,PfDd2_040028400,PF3D7_0423400,AARP,1378,+,PfDd2_040028500,PF3D7_0423500,GAPM2,-1246,+,2,R1-R2
PfDd2_04,annotation,intersect_peaks,994396,994709,.,.,.,ipeak_702,314,.,.,.,,PfDd2_040028400,PF3D7_0423400,AARP,1064,+,PfDd2_040028500,PF3D7_0423500,GAPM2,-1274,+,3,R1-R2-R3
PfDd2_04,annotation,intersect_peaks,994329,994395,.,.,.,ipeak_701,67,.,.,.,,PfDd2_040028400,PF3D7_0423400,AARP,997,+,PfDd2_040028500,PF3D7_0423500,GAPM2,-1588,+,2,R1-R3
PfDd2_04,annotation,intersect_peaks,993786,994328,.,.,.,ipeak_700,543,.,.,.,,PfDd2_040028400,PF3D7_0423400,AARP,454,+,PfDd2_040028500,PF3D7_0423500,GAPM2,-1655,+,1,R1
PfDd2_13,annotation,intersect_peaks,2392155,2392418,.,.,.,ipeak_3952,264,PfDd2_130065500,PF3D7_1359600,.,+,PfDd2_130065400,PF3D7_1359500,.,12204,+,PfDd2_130065600,PF3D7_1359700,.,-3515,+,1,R2
