seqid,source,type,start,stop,score,strand,phase,name,length,overlap_id,overlap_ortho_id,overlap_name,overlap_strand,left_hand_id,left_hand_ortho,left_hand_name,left_hand_dist,left_hand_strand,right_hand_id,right_hand_ortho,right_hand_name,right_hand_dist,right_hand_strand,pbm_motifs,dreme_motifs,p-value,q-value
PfDd2_04,annotation,macs2_peak,806538,806538,74,.,.,ap2i_r1_gfp_peak_92,1,.,.,.,,PfDd2_040024500,PF3D7_0419300,.,368,-,PfDd2_040024600,PF3D7_0419400,.,-581,+,,,9.46244,7.49311
PfDd2_04,annotation,macs2_peak,821634,821634,286,.,.,ap2i_r1_gfp_peak_93,1,.,.,.,,PfDd2_040024800,PF3D7_0419600,.,550,+,PfDd2_040024900,PF3D7_0419700,Pf34,-707,+,,,31.02820,28.66364
PfDd2_04,annotation,macs2_peak,958190,958190,43,.,.,ap2i_r1_gfp_peak_94,1,.,.,.,,PfDd2_040027200,.,.,3852,-,PfDd2_040027300,PF3D7_0422300,.,-1381,+,,,6.22730,4.37207
PfDd2_04,annotation,macs2_peak,990496,990496,33,.,.,ap2i_r1_gfp_peak_95,1,.,.,.,,PfDd2_040028300,.,.,452,-,PfDd2_040028400,PF3D7_0423400,AARP,-2210,+,,,5.20684,3.39868
PfDd2_04,annotation,macs2_peak,992283,992283,745,.,.,ap2i_r1_gfp_peak_96a,1,.,.,.,,PfDd2_040028300,.,.,2239,-,PfDd2_040028400,PF3D7_0423400,AARP,-423,+,,,77.40017,74.53961
PfDd2_04,annotation,macs2_peak,992762,992762,32,.,.,ap2i_r1_gfp_peak_96b,1,PfDd2_040028400,PF3D7_0423400,AARP,+,PfDd2_040028300,.,.,2718,-,PfDd2_040028500,PF3D7_0423500,GAPM2,-3221,+,,,5.04532,3.24539
PfDd2_04,annotation,macs2_peak,993929,993929,63,.,.,ap2i_r1_gfp_peak_97a,1,.,.,.,,PfDd2_040028400,PF3D7_0423400,AARP,597,+,PfDd2_040028500,PF3D7_0423500,GAPM2,-2054,+,,,8.31991,6.38480
PfDd2_04,annotation,macs2_peak,994557,994557,920,.,.,ap2i_r1_gfp_peak_97b,1,.,.,.,,PfDd2_040028400,PF3D7_0423400,AARP,1225,+,PfDd2_040028500,PF3D7_0423500,GAPM2,-1426,+,,,95.14405,92.06995
PfDd2_04,annotation,macs2_peak,1008615,1008615,58,.,.,ap2i_r1_gfp_peak_98a,1,PfDd2_040028700,.,.,-,PfDd2_040028600,PF3D7_0423600,.,5121,-,PfDd2_040028800,PF3D7_0423800,CyRPA,-4452,+,,,7.72133,5.80729
PfDd2_04,annotation,macs2_peak,1009250,1009250,596,.,.,ap2i_r1_gfp_peak_98b,1,.,.,.,,PfDd2_040028700,.,.,548,-,PfDd2_040028800,PF3D7_0423800,CyRPA,-3817,+,,,62.39782,59.67773
PfDd2_04,annotation,macs2_peak,1009771,1009771,25,.,.,ap2i_r1_gfp_peak_98c,1,.,.,.,,PfDd2_040028700,.,.,1069,-,PfDd2_040028800,PF3D7_0423800,CyRPA,-3296,+,,,4.27487,2.51905
PfDd2_05,annotation,macs2_peak,57230,57230,55,.,.,ap2i_r1_gfp_peak_99,1,.,.,.,,PfDd2_050006100,PF3D7_0500900,FIKK5,435,-,PfDd2_050006200,PF3D7_0501000,.,-3406,+,,,7.43774,5.53690
PfDd2_05,annotation,macs2_peak,88086,88086,770,.,.,ap2i_r1_gfp_peak_100,1,.,.,.,,PfDd2_050006700,PF3D7_0501500,RAP3,534,-,PfDd2_050006800,PF3D7_0501600,RAP2,-1171,-,,,79.92707,77.03567
PfDd2_05,annotation,macs2_peak,90445,90445,37,.,.,ap2i_r1_gfp_peak_101a,1,PfDd2_050006800,PF3D7_0501600,RAP2,-,PfDd2_050006700,PF3D7_0501500,RAP3,2893,-,PfDd2_050006900,PF3D7_0501700,.,-1603,-,,,5.51950,3.70014
PfDd2_05,annotation,macs2_peak,91322,91322,1435,.,.,ap2i_r1_gfp_peak_101b,1,.,.,.,,PfDd2_050006800,PF3D7_0501600,RAP2,869,-,PfDd2_050006900,PF3D7_0501700,.,-726,-,,,147.79645,143.52043
PfDd2_05,annotation,macs2_peak,92075,92075,67,.,.,ap2i_r1_gfp_peak_101c,1,PfDd2_050006900,PF3D7_0501700,.,-,PfDd2_050006800,PF3D7_0501600,RAP2,1622,-,PfDd2_050007000,PF3D7_0501800,CAF1,-4515,+,,,8.73032,6.78196
PfDd2_05,annotation,macs2_peak,144655,144655,427,.,.,ap2i_r1_gfp_peak_102,1,.,.,.,,PfDd2_050008500,PF3D7_0503300,SRSF12,3561,-,PfDd2_050008600,PF3D7_0503400,ADF1,-1250,+,,,45.26968,42.73278
PfDd2_05,annotation,macs2_peak,145351,145351,485,.,.,ap2i_r1_gfp_peak_103,1,.,.,.,,PfDd2_050008500,PF3D7_0503300,SRSF12,4257,-,PfDd2_050008600,PF3D7_0503400,ADF1,-554,+,,,51.18183,48.57941
PfDd2_05,annotation,macs2_peak,156013,156013,82,.,.,ap2i_r1_gfp_peak_104,1,.,.,.,,PfDd2_050008800,PF3D7_0503600,MyoB,754,-,PfDd2_050008900,PF3D7_0503800,RPL31,-563,-,,,10.23712,8.24337
PfDd2_05,annotation,macs2_peak,297146,297146,244,.,.,ap2i_r1_gfp_peak_105,1,.,.,.,,PfDd2_050011900,PF3D7_0506900,ROM4,1123,-,PfDd2_050012000,PF3D7_0507000,.,-537,-,,,26.77213,24.46629
PfDd2_05,annotation,macs2_peak,315280,315280,42,.,.,ap2i_r1_gfp_peak_106,1,.,.,.,,PfDd2_050012500,PF3D7_0507500,SUB1,894,-,PfDd2_050012600,PF3D7_0507600,CAF40,-2772,+,,,6.05120,4.20373
PfDd2_05,annotation,macs2_peak,326554,326554,61,.,.,ap2i_r1_gfp_peak_107,1,.,.,.,,PfDd2_050012700,PF3D7_0507700,NPL4,3355,-,PfDd2_050012800,PF3D7_0507800,.,-575,+,,,8.11809,6.19015
PfDd2_05,annotation,macs2_peak,336348,336348,93,.,.,ap2i_r1_gfp_peak_108,1,.,.,.,,PfDd2_050013000,PF3D7_0508000,P38,1771,-,PfDd2_050013100,PF3D7_0508100,SET9,-564,+,,,11.37898,9.35360
PfDd2_05,annotation,macs2_peak,360799,360799,93,.,.,ap2i_r1_gfp_peak_109,1,.,.,.,,PfDd2_050013400,PF3D7_0508400,.,8846,+,PfDd2_050013600,PF3D7_0508600,.,-566,+,,,11.41331,9.38738
PfDd2_05,annotation,macs2_peak,370804,370804,498,.,.,ap2i_r1_gfp_peak_110a,1,.,.,.,,PfDd2_050013800,PF3D7_0508800,SSB,1353,-,PfDd2_050013900,PF3D7_0508900,.,-1277,+,,,52.47660,49.86179
PfDd2_05,annotation,macs2_peak,371241,371241,456,.,.,ap2i_r1_gfp_peak_110b,1,.,.,.,,PfDd2_050013800,PF3D7_0508800,SSB,1790,-,PfDd2_050013900,PF3D7_0508900,.,-840,+,,,48.24196,45.67260
PfDd2_05,annotation,macs2_peak,438746,438746,26,.,.,ap2i_r1_gfp_peak_111a,1,.,.,.,,PfDd2_050015100,PF3D7_0510100,.,3701,-,PfDd2_050015200,PF3D7_0510200,CYP87,-3418,+,,,4.42395,2.65867
PfDd2_05,annotation,macs2_peak,439446,439446,523,.,.,ap2i_r1_gfp_peak_111b,1,.,.,.,,PfDd2_050015100,PF3D7_0510100,.,4401,-,PfDd2_050015200,PF3D7_0510200,CYP87,-2718,+,,,55.00081,52.35765
PfDd2_05,annotation,macs2_peak,470720,470720,64,.,.,ap2i_r1_gfp_peak_112,1,.,.,.,,PfDd2_050015800,.,.,1365,+,PfDd2_050015900,.,.,-1829,-,,,8.40249,6.46637
PfDd2_05,annotation,macs2_peak,523251,523251,304,.,.,ap2i_r1_gfp_peak_113,1,.,.,.,,PfDd2_050016500,PF3D7_0511600,ARNP,436,-,PfDd2_050016600,PF3D7_0511700,CGI121,-784,+,,,32.79154,30.40759
PfDd2_05,annotation,macs2_peak,641141,641141,435,.,.,ap2i_r1_gfp_peak_114,1,.,.,.,,PfDd2_050020200,.,.,867,+,PfDd2_050020300,PF3D7_0515400,.,-1110,+,,,46.09743,43.55038
PfDd2_05,annotation,macs2_peak,661294,661294,755,.,.,ap2i_r1_gfp_peak_115a,1,.,.,.,,PfDd2_050020600,PF3D7_0515700,GAP40,1110,-,PfDd2_050020700,PF3D7_0515800,.,-2008,-,,,78.40749,75.53548
PfDd2_05,annotation,macs2_peak,662033,662033,26,.,.,ap2i_r1_gfp_peak_115b,1,.,.,.,,PfDd2_050020600,PF3D7_0515700,GAP40,1849,-,PfDd2_050020700,PF3D7_0515800,.,-1269,-,,,4.42395,2.65867
PfDd2_05,annotation,macs2_peak,662498,662498,578,.,.,ap2i_r1_gfp_peak_115c,1,.,.,.,,PfDd2_050020600,PF3D7_0515700,GAP40,2314,-,PfDd2_050020700,PF3D7_0515800,.,-804,-,,,60.54850,57.84570
PfDd2_05,annotation,macs2_peak,715926,715926,481,.,.,ap2i_r1_gfp_peak_116,1,.,.,.,,PfDd2_050021700,PF3D7_0516800,ApiAP2,3859,-,PfDd2_050021800,PF3D7_0516900,RPL2,-1591,-,,,50.75050,48.15339
PfDd2_05,annotation,macs2_peak,763801,763801,43,.,.,ap2i_r1_gfp_peak_117,1,.,.,.,,PfDd2_050023100,PF3D7_0518200,.,249,-,PfDd2_050023200,PF3D7_0518300,.,-694,-,,,6.22730,4.37207
PfDd2_05,annotation,macs2_peak,766109,766109,83,.,.,ap2i_r1_gfp_peak_118,1,.,.,.,,PfDd2_050023200,PF3D7_0518300,.,420,-,PfDd2_050023300,PF3D7_0518400,CYC3,-678,-,,,10.32152,8.32678
PfDd2_05,annotation,macs2_peak,911015,911015,18,.,.,ap2i_r1_gfp_peak_119a,1,.,.,.,,PfDd2_050027200,PF3D7_0522300,.,1313,-,PfDd2_050027300,PF3D7_0522400,.,-1698,+,,,3.56964,1.86675
PfDd2_05,annotation,macs2_peak,911275,911275,96,.,.,ap2i_r1_gfp_peak_119b,1,.,.,.,,PfDd2_050027200,PF3D7_0522300,.,1573,-,PfDd2_050027300,PF3D7_0522400,.,-1438,+,,,11.68007,9.64746
PfDd2_05,annotation,macs2_peak,1000005,1000005,40,.,.,ap2i_r1_gfp_peak_120,1,.,.,.,,PfDd2_050028800,PF3D7_0523900,.,494,-,PfDd2_050028900,PF3D7_0524000,KASbeta,-3659,+,,,5.87681,4.03773
PfDd2_05,annotation,macs2_peak,1015039,1015039,148,.,.,ap2i_r1_gfp_peak_121a,1,.,.,.,,PfDd2_050029100,PF3D7_0524200,.,762,-,PfDd2_050029200,PF3D7_0524300,.,-767,-,,,17.01966,14.87038
PfDd2_05,annotation,macs2_peak,1015310,1015310,95,.,.,ap2i_r1_gfp_peak_121b,1,.,.,.,,PfDd2_050029100,PF3D7_0524200,.,1033,-,PfDd2_050029200,PF3D7_0524300,.,-496,-,,,11.61380,9.58190
PfDd2_05,annotation,macs2_peak,1074562,1074562,333,.,.,ap2i_r1_gfp_peak_122,1,.,.,.,,PfDd2_050030600,PF3D7_0525700,.,681,+,PfDd2_050030700,PF3D7_0525800,IMC1g,-1306,+,,,35.79330,33.36865
PfDd2_05,annotation,macs2_peak,1155878,1155878,242,.,.,ap2i_r1_gfp_peak_123,1,PfDd2_050032600,.,.,+,PfDd2_050032500,PF3D7_0527600,.,1439,-,PfDd2_050032700,.,.,-990,-,,,26.53746,24.23283
PfDd2_05,annotation,macs2_peak,1175075,1175075,194,.,.,ap2i_r1_gfp_peak_124,1,.,.,.,,PfDd2_050033200,PF3D7_0528300,.,1522,-,PfDd2_050033300,PF3D7_0528400,DHHC7,-2109,+,,,21.71475,19.48664
PfDd2_05,annotation,macs2_peak,1203451,1203451,255,.,.,ap2i_r1_gfp_peak_125,1,.,.,.,,PfDd2_050034100,PF3D7_0529300,TIC22,818,+,PfDd2_050034200,PF3D7_0529400,.,-942,+,,,27.88921,25.56582
PfDd2_05,annotation,macs2_peak,1213479,1213479,242,.,.,ap2i_r1_gfp_peak_126,1,PfDd2_050034400,.,.,+,PfDd2_050034300,PF3D7_0529500,.,728,+,PfDd2_050034500,PF3D7_0529700,.,-592,-,,,26.52845,24.22653
PfDd2_05,annotation,macs2_peak,1237092,1237092,23,.,.,ap2i_r1_gfp_peak_127,1,.,.,.,,PfDd2_050035000,PF3D7_0530200,PPT,1437,-,PfDd2_050035100,PF3D7_0530300,.,-1245,+,,,4.12130,2.38037
PfDd2_05,annotation,macs2_peak,1292558,1292558,40,.,.,ap2i_r1_gfp_peak_128,1,.,.,.,,PfDd2_050036300,PF3D7_0531400,.,1304,-,PfDd2_050036400,.,.,-2166,+,,,5.87748,4.03773
PfDd2_05,annotation,macs2_peak,1294064,1294064,43,.,.,ap2i_r1_gfp_peak_129,1,.,.,.,,PfDd2_050036300,PF3D7_0531400,.,2810,-,PfDd2_050036400,.,.,-660,+,,,6.19317,4.34288
PfDd2_05,annotation,macs2_peak,1305522,1305522,952,.,.,ap2i_r1_gfp_peak_130,1,.,.,.,,PfDd2_050036500,.,.,4430,+,PfDd2_050036600,PF3D7_0532100,ETRAMP5,-836,+,,,98.39801,95.28532
PfDd2_05,annotation,macs2_peak,1306784,1306784,60,.,.,ap2i_r1_gfp_peak_131,1,PfDd2_050036600,PF3D7_0532100,ETRAMP5,+,PfDd2_050036500,.,.,5692,+,PfDd2_050036700,PF3D7_0532200,.,-2016,-,,,7.94607,6.02466
PfDd2_05,annotation,macs2_peak,1407417,1407417,300,.,.,ap2i_r1_gfp_peak_132,1,PfDd2_050039100,.,.,+,PfDd2_050039000,.,.,2334,-,PfDd2_050039200,.,.,-539,+,,,32.46579,30.08346
PfDd2_06,annotation,macs2_peak,152978,152978,1194,.,.,ap2i_r1_gfp_peak_133a,1,.,.,.,,PfDd2_060008800,PF3D7_0604100,SIP2,795,-,PfDd2_060008900,PF3D7_0604200,.,-2990,+,,,122.84382,119.42207
PfDd2_06,annotation,macs2_peak,154152,154152,1399,.,.,ap2i_r1_gfp_peak_133b,1,.,.,.,,PfDd2_060008800,PF3D7_0604100,SIP2,1969,-,PfDd2_060008900,PF3D7_0604200,.,-1816,+,,,144.05009,139.99608
PfDd2_06,annotation,macs2_peak,155338,155338,76,.,.,ap2i_r1_gfp_peak_133c,1,.,.,.,,PfDd2_060008800,PF3D7_0604100,SIP2,3155,-,PfDd2_060008900,PF3D7_0604200,.,-630,+,,,9.65986,7.68421
PfDd2_06,annotation,macs2_peak,189931,189931,148,.,.,ap2i_r1_gfp_peak_134,1,.,.,.,,PfDd2_060009800,PF3D7_0605000,.,724,+,PfDd2_060009900,PF3D7_0605100,.,-2349,+,,,17.04397,14.89434
PfDd2_06,annotation,macs2_peak,238701,238701,75,.,.,ap2i_r1_gfp_peak_135,1,.,.,.,,PfDd2_060011100,PF3D7_0606300,.,362,+,PfDd2_060011200,PF3D7_0606400,.,-382,-,,,9.56375,7.59315
PfDd2_06,annotation,macs2_peak,264996,264996,93,.,.,ap2i_r1_gfp_peak_136,1,.,.,.,,PfDd2_060011600,PF3D7_0606800,.,685,-,PfDd2_060011700,PF3D7_0606900,GLP2,-455,-,,,11.37898,9.35360
PfDd2_06,annotation,macs2_peak,293242,293242,1062,.,.,ap2i_r1_gfp_peak_137a,1,.,.,.,,PfDd2_060012400,PF3D7_0607600,SAS6,1235,-,PfDd2_060012500,PF3D7_0607700,.,-2621,+,,,109.53816,106.28573
PfDd2_06,annotation,macs2_peak,293655,293655,667,.,.,ap2i_r1_gfp_peak_137b,1,.,.,.,,PfDd2_060012400,PF3D7_0607600,SAS6,1648,-,PfDd2_060012500,PF3D7_0607700,.,-2208,+,,,69.51145,66.72733
PfDd2_06,annotation,macs2_peak,304620,304620,108,.,.,ap2i_r1_gfp_peak_138,1,PfDd2_060012600,PF3D7_0607800,.,-,PfDd2_060012500,PF3D7_0607700,.,553,+,PfDd2_060012700,PF3D7_0607900,.,-2756,+,,,12.90219,10.83930
PfDd2_06,annotation,macs2_peak,336425,336425,148,.,.,ap2i_r1_gfp_peak_139,1,.,.,.,,PfDd2_060013600,PF3D7_0608700,CCT6,870,+,PfDd2_060013700,PF3D7_0608800,OAT,-1572,+,,,17.01966,14.87038
PfDd2_06,annotation,macs2_peak,338970,338970,17,.,.,ap2i_r1_gfp_peak_140,1,PfDd2_060013700,PF3D7_0608800,OAT,+,PfDd2_060013600,PF3D7_0608700,CCT6,3415,+,PfDd2_060013800,PF3D7_0608900,.,-1759,+,,,3.43368,1.74352
PfDd2_06,annotation,macs2_peak,339541,339541,137,.,.,ap2i_r1_gfp_peak_141,1,.,.,.,,PfDd2_060013700,PF3D7_0608800,OAT,300,+,PfDd2_060013800,PF3D7_0608900,.,-1188,+,,,15.90249,13.77653
PfDd2_06,annotation,macs2_peak,395283,395283,140,.,.,ap2i_r1_gfp_peak_142,1,PfDd2_060014600,PF3D7_0609700,.,+,PfDd2_060014500,PF3D7_0609600,.,7564,+,PfDd2_060014700,PF3D7_0609800,DHHC2,-1529,-,,,16.19338,14.05906
PfDd2_06,annotation,macs2_peak,399510,399510,48,.,.,ap2i_r1_gfp_peak_143,1,.,.,.,,PfDd2_060014700,PF3D7_0609800,DHHC2,1237,-,PfDd2_060014800,PF3D7_0609900,.,-1949,+,,,6.76996,4.89204
PfDd2_06,annotation,macs2_peak,400082,400082,311,.,.,ap2i_r1_gfp_peak_144,1,.,.,.,,PfDd2_060014700,PF3D7_0609800,DHHC2,1809,-,PfDd2_060014800,PF3D7_0609900,.,-1377,+,,,33.57870,31.18296
PfDd2_06,annotation,macs2_peak,419458,419458,1226,.,.,ap2i_r1_gfp_peak_145a,1,.,.,.,,PfDd2_060015100,PF3D7_0610200,.,3286,-,PfDd2_060015200,PF3D7_0610400,H3,-855,+,,,126.13726,122.67273
PfDd2_06,annotation,macs2_peak,419812,419812,1329,.,.,ap2i_r1_gfp_peak_145b,1,.,.,.,,PfDd2_060015100,PF3D7_0610200,.,3640,-,PfDd2_060015200,PF3D7_0610400,H3,-501,+,,,136.65349,132.95360
PfDd2_06,annotation,macs2_peak,463147,463147,501,.,.,ap2i_r1_gfp_peak_146a,1,.,.,.,,PfDd2_060016500,PF3D7_0611600,.,573,-,PfDd2_060016600,PF3D7_0611700,RPL39,-908,-,,,52.74989,50.13168
PfDd2_06,annotation,macs2_peak,463580,463580,30,.,.,ap2i_r1_gfp_peak_146b,1,.,.,.,,PfDd2_060016500,PF3D7_0611600,.,1006,-,PfDd2_060016600,PF3D7_0611700,RPL39,-475,-,,,4.88050,3.09364
PfDd2_06,annotation,macs2_peak,474126,474126,57,.,.,ap2i_r1_gfp_peak_147,1,PfDd2_060016700,PF3D7_0611800,.,-,PfDd2_060016600,PF3D7_0611700,RPL39,9399,-,PfDd2_060016800,PF3D7_0611900,.,-7636,+,,,7.65084,5.74240
PfDd2_06,annotation,macs2_peak,480537,480537,93,.,.,ap2i_r1_gfp_peak_148,1,.,.,.,,PfDd2_060016700,PF3D7_0611800,.,4059,-,PfDd2_060016800,PF3D7_0611900,.,-1225,+,,,11.37898,9.35360
PfDd2_06,annotation,macs2_peak,502688,502688,43,.,.,ap2i_r1_gfp_peak_149a,1,.,.,.,,PfDd2_060017600,PF3D7_0612700,P12,309,-,PfDd2_060017700,PF3D7_0612800,P12p,-723,-,,,6.25524,4.39945
PfDd2_06,annotation,macs2_peak,502943,502943,64,.,.,ap2i_r1_gfp_peak_149b,1,.,.,.,,PfDd2_060017600,PF3D7_0612700,P12,564,-,PfDd2_060017700,PF3D7_0612800,P12p,-468,-,,,8.42331,6.48687
PfDd2_06,annotation,macs2_peak,521053,521053,185,.,.,ap2i_r1_gfp_peak_150,1,.,.,.,,PfDd2_060018200,PF3D7_0613300,ROP14,899,-,PfDd2_060018300,PF3D7_0613400,.,-1247,+,,,20.72982,18.51937
PfDd2_06,annotation,macs2_peak,538101,538101,187,.,.,ap2i_r1_gfp_peak_151a,1,.,.,.,,PfDd2_060018600,PF3D7_0613700,.,1411,-,PfDd2_060018700,PF3D7_0613800,ApiAP2,-3273,+,,,21.01486,18.79957
PfDd2_06,annotation,macs2_peak,538416,538416,98,.,.,ap2i_r1_gfp_peak_151b,1,.,.,.,,PfDd2_060018600,PF3D7_0613700,.,1726,-,PfDd2_060018700,PF3D7_0613800,ApiAP2,-2958,+,,,11.85070,9.81262
PfDd2_06,annotation,macs2_peak,538925,538925,615,.,.,ap2i_r1_gfp_peak_151c,1,.,.,.,,PfDd2_060018600,PF3D7_0613700,.,2235,-,PfDd2_060018700,PF3D7_0613800,ApiAP2,-2449,+,,,64.26749,61.53028
PfDd2_06,annotation,macs2_peak,539408,539408,638,.,.,ap2i_r1_gfp_peak_151d,1,.,.,.,,PfDd2_060018600,PF3D7_0613700,.,2718,-,PfDd2_060018700,PF3D7_0613800,ApiAP2,-1966,+,,,66.63263,63.87410
PfDd2_06,annotation,macs2_peak,539977,539977,369,.,.,ap2i_r1_gfp_peak_151e,1,.,.,.,,PfDd2_060018600,PF3D7_0613700,.,3287,-,PfDd2_060018700,PF3D7_0613800,ApiAP2,-1397,+,,,39.45046,36.98266
PfDd2_06,annotation,macs2_peak,561562,561562,356,.,.,ap2i_r1_gfp_peak_152a,1,.,.,.,,PfDd2_060018800,PF3D7_0613900,myoE,630,-,PfDd2_060018900,PF3D7_0614000,.,-535,-,,,38.08160,35.62894
PfDd2_06,annotation,macs2_peak,562152,562152,98,.,.,ap2i_r1_gfp_peak_152b,1,PfDd2_060018900,PF3D7_0614000,.,-,PfDd2_060018800,PF3D7_0613900,myoE,1220,-,PfDd2_060019000,PF3D7_0614100,.,-2362,-,,,11.85070,9.81262
PfDd2_06,annotation,macs2_peak,576633,576633,32,.,.,ap2i_r1_gfp_peak_153,1,.,.,.,,PfDd2_060019200,PF3D7_0614300,.,1000,-,PfDd2_060019300,PF3D7_0614400,.,-3043,+,,,5.09473,3.29372
PfDd2_06,annotation,macs2_peak,586771,586771,191,.,.,ap2i_r1_gfp_peak_154,1,.,.,.,,PfDd2_060019500,PF3D7_0614600,.,598,-,PfDd2_060019600,PF3D7_0614700,.,-773,+,,,21.32524,19.10499
PfDd2_06,annotation,macs2_peak,716362,716362,356,.,.,ap2i_r1_gfp_peak_155a,1,PfDd2_060022500,PF3D7_0617800,H2A,-,PfDd2_060022400,PF3D7_0617700,.,6274,-,PfDd2_060022600,PF3D7_0617900,H3.3,-5696,+,,,38.08160,35.62894
PfDd2_06,annotation,macs2_peak,717061,717061,1007,.,.,ap2i_r1_gfp_peak_155b,1,.,.,.,,PfDd2_060022500,PF3D7_0617800,H2A,586,-,PfDd2_060022600,PF3D7_0617900,H3.3,-4997,+,,,103.91682,100.73611
PfDd2_06,annotation,macs2_peak,717415,717415,1405,.,.,ap2i_r1_gfp_peak_155c,1,.,.,.,,PfDd2_060022500,PF3D7_0617800,H2A,940,-,PfDd2_060022600,PF3D7_0617900,H3.3,-4643,+,,,144.67233,140.57373
PfDd2_06,annotation,macs2_peak,721164,721164,35,.,.,ap2i_r1_gfp_peak_156a,1,.,.,.,,PfDd2_060022500,PF3D7_0617800,H2A,4689,-,PfDd2_060022600,PF3D7_0617900,H3.3,-894,+,,,5.37083,3.55464
PfDd2_06,annotation,macs2_peak,721447,721447,73,.,.,ap2i_r1_gfp_peak_156b,1,.,.,.,,PfDd2_060022500,PF3D7_0617800,H2A,4972,-,PfDd2_060022600,PF3D7_0617900,H3.3,-611,+,,,9.34985,7.38560
PfDd2_06,annotation,macs2_peak,724567,724567,736,.,.,ap2i_r1_gfp_peak_157a,1,.,.,.,,PfDd2_060022600,PF3D7_0617900,H3.3,2099,+,PfDd2_060022700,PF3D7_0618000,.,-1656,+,,,76.54069,73.68982
PfDd2_06,annotation,macs2_peak,725556,725556,1429,.,.,ap2i_r1_gfp_peak_157b,1,.,.,.,,PfDd2_060022600,PF3D7_0617900,H3.3,3088,+,PfDd2_060022700,PF3D7_0618000,.,-667,+,,,147.16054,142.94858
PfDd2_06,annotation,macs2_peak,775368,775368,107,.,.,ap2i_r1_gfp_peak_158,1,PfDd2_060024000,PF3D7_0619300,.,-,PfDd2_060023900,PF3D7_0619200,.,5004,+,PfDd2_060024100,PF3D7_0619400,.,-7909,-,,,12.79032,10.73218
PfDd2_06,annotation,macs2_peak,820991,820991,49,.,.,ap2i_r1_gfp_peak_159,1,.,.,.,,PfDd2_060025100,PF3D7_0620400,MSP10,464,-,PfDd2_060025200,PF3D7_0620500,.,-1770,+,,,6.81934,4.94053
PfDd2_06,annotation,macs2_peak,838330,838330,279,.,.,ap2i_r1_gfp_peak_160,1,.,.,.,,PfDd2_060025800,PF3D7_0621100,.,723,-,PfDd2_060025900,PF3D7_0621200,PDX1,-663,-,,,30.31916,27.96309
PfDd2_06,annotation,macs2_peak,914832,914832,176,.,.,ap2i_r1_gfp_peak_161,1,.,.,.,,PfDd2_060027900,PF3D7_0623200,FNR,38,+,PfDd2_060028000,PF3D7_0623300,.,-207,-,,,19.89814,17.69934
PfDd2_06,annotation,macs2_peak,961202,961202,502,.,.,ap2i_r1_gfp_peak_162a,1,.,.,.,,PfDd2_060029100,PF3D7_0624400,.,1738,-,PfDd2_060029200,PF3D7_0624500,APC11,-327,+,,,52.92067,50.29837
PfDd2_06,annotation,macs2_peak,961547,961547,411,.,.,ap2i_r1_gfp_peak_162b,1,PfDd2_060029200,PF3D7_0624500,APC11,+,PfDd2_060029100,PF3D7_0624400,.,2083,-,PfDd2_060029300,PF3D7_0624600,ISWI,-5238,+,,,43.63133,41.11343
PfDd2_06,annotation,macs2_peak,963130,963130,363,.,.,ap2i_r1_gfp_peak_163,1,.,.,.,,PfDd2_060029200,PF3D7_0624500,APC11,1332,+,PfDd2_060029300,PF3D7_0624600,ISWI,-3655,+,,,38.81630,36.35699
PfDd2_06,annotation,macs2_peak,1044365,1044365,112,.,.,ap2i_r1_gfp_peak_164,1,.,.,.,,PfDd2_060031400,.,.,1034,+,PfDd2_060031500,.,.,-1809,+,,,13.31614,11.24196
PfDd2_06,annotation,macs2_peak,1067043,1067043,61,.,.,ap2i_r1_gfp_peak_165,1,.,.,.,,PfDd2_060032000,PF3D7_0627300,RNF5,1145,-,PfDd2_060032100,.,.,-408,-,,,8.11809,6.19015
PfDd2_06,annotation,macs2_peak,1123382,1123382,1264,.,.,ap2i_r1_gfp_peak_166a,1,.,.,.,,PfDd2_060032800,PF3D7_0628100,.,1100,-,PfDd2_060032900,PF3D7_0628200,PK4,-5093,+,,,129.98763,126.45443
PfDd2_06,annotation,macs2_peak,1123898,1123898,76,.,.,ap2i_r1_gfp_peak_166b,1,.,.,.,,PfDd2_060032800,PF3D7_0628100,.,1616,-,PfDd2_060032900,PF3D7_0628200,PK4,-4577,+,,,9.57807,7.60336
PfDd2_06,annotation,macs2_peak,1138316,1138316,414,.,.,ap2i_r1_gfp_peak_167,1,.,.,.,,PfDd2_060032900,PF3D7_0628200,PK4,656,+,PfDd2_060033000,PF3D7_0628300,CEPT,-1048,-,,,43.96849,41.44883
PfDd2_06,annotation,macs2_peak,1188547,1188547,86,.,.,ap2i_r1_gfp_peak_168,1,.,.,.,,PfDd2_060034300,PF3D7_0629600,.,726,+,PfDd2_060034400,PF3D7_0629700,SET1,-1992,+,,,10.68741,8.68075
PfDd2_06,annotation,macs2_peak,1242872,1242872,33,.,.,ap2i_r1_gfp_peak_169,1,.,.,.,,PfDd2_060035100,PF3D7_0630400,.,816,-,PfDd2_060035200,PF3D7_0630500,YTM1,-1993,+,,,5.20684,3.39868
PfDd2_06,annotation,macs2_peak,1247843,1247843,76,.,.,ap2i_r1_gfp_peak_170,1,.,.,.,,PfDd2_060035200,PF3D7_0630500,YTM1,1482,+,PfDd2_060035300,PF3D7_0630600,.,-531,+,,,9.57807,7.60336
